id,community,text,
1422148093890400261,franz kafka,I’d say that Sean is lying but I’ve have @AmericanAir do this to me twice in a month in 2019.,
1422149333055639554,apache kafka,"@gunnarmorling That would be useful indeed, but the thing I’m concerned about is how far the responsibilities of Kafka as the message broker should be extended. Dumb broker, smart consumer etc.",
1422150050017206273,franz kafka,he cried after reading Kafka on the shore 😭😭😭😭,
1422150126353620993,franz kafka,a sign for me to continue kafka on the shore haha,
1422150172381908996,franz kafka,he cried after reading kafka 😭,
1422150184725741573,franz kafka,#FriendlyReminder from #Kafka @OxfordModLangs @UniofOxford,
1422150450074243072,apache kafka,@techie_ankit @diyajaiswal_11 That’s good to hear. I’m thinking along of Event processing in Kafka ? Each Microservice would have its own database but gets aggregated to a master ?,
1422151813801803776,franz kafka,@jaybnow____hr can you recommend some books to me? kafka on the shore is my favorite book too,
1422151937584156672,franz kafka,@DNJ_CT Haha good one but you guys miss the critical sharp drop in May on BTC confluent with the GOLD drop ;),
1422152462132137988,franz kafka,"For my Japanese fiction month, half my mind wants to read Sputnik Sweetheart and the other wants to reread Kafka on the Shore. Ugh",
1422154085789143049,apache kafka,"@diyajaiswal_11 NodeJS, MongoDB, Python, Flask, Mysql, Docker, Elasticsearch, Kafka, Linux, PHP. DBDesign.   Prefer to discuss back-end problems compared to front-end ones.",
1422154923026882563,apache kafka,Gonna build my first bare metal Kubernetes cluster for Kafka 🚀🚀🚀 Let's go!,
1422155698071347204,franz kafka,@AmericanAir is turning into #CommieAir real quick,
1422157385095913473,franz kafka,"@Thamsandwiches As far as Murakami stuff goes I much preferred Colourless Tsukuru Tazaki, The Wind Up Bird Chronicles & Killing Commendatore.  To be fair, I read Kafka on the Shore in high school and I think it required a lot more patience than I was able to muster at the time.",
1422157941893787648,franz kafka,"@yooniescuddle KITHES BEARIE im fine best person, just finished song of achilles and started night sky with exit wounds (before i actually begin kafka on the shore euhfuefh im scared of murakami)",
1422159143310348290,apache kafka,Sarama ClusterAdmin connection issue - broken pipe https://t.co/zGoIX8ZyL0 #apachekafka #sarama https://t.co/fDYazNSTSz,
1422160150073331712,apache kafka,"This is what I do for testing Micronaut and GraalVM on CI: - Create a native-image of a Micronaut application that works with some external dependency. It can be Kafka, RabbitMQ, a database,... Like here https://t.co/rgUOHaZtly",
1422160153818943492,apache kafka,"- Gitlab CI starts the container and ""injects it"" in the other container running my application - Finally I execute some curl requests that in the end call Kafka so I make sure everything works: https://t.co/g0EFITsA36",
1422160155651846147,apache kafka,"This is way it's easier to start only one container with everything running in it. I could start the two official Kafka + ZooKeeper containers and configure them, but it's easier not to do it (I'm lazy after all 🤣)  Thank you for the input and options you all have provided 💪",
1422160380915109891,franz kafka,4am can’t sleep and decided to finally catch up on kaiju8 and I just always scream at his dedication to kafka he wants to protect him and be his equal and fight by his side and I love it https://t.co/xXSdds4tOR,
1422161377976733701,franz kafka,THE GENERAL WIELDS A WEAPON CREATED FROM A DAIKAIJU YET HAS THE FUCKING NERVE TO WANNA DESTROY KAFKA WHAT A SKEWED SCHEME OF VENGEANCE tho like this is Probs just some elaborate test I hope,
1422161480602972166,franz kafka,@c4tluvrr7 i read kafka from his recommendations too lmaooo didnt understand ANYTHING,
1422161740201136128,franz kafka,Fly United!!! @united,
1422162057517010946,franz kafka,Some computer/editing glitches this morning may make my second video of Kafka on the Shore run a bit late today or tomorrow morning. It's not even 7 AM yet and I'm already asking Plastic King Cake Baby Jesus to take the wheel.,
1422162989495590912,franz kafka,"Guys, I’m normally ok with shitting on airlines for poor service, but there’s gotta be a line drawn somewhere. If the weather radar over your airport looks like this, you better be glad your flight is canceled. It means you get to live to try again later. https://t.co/8yvpELOdtu",
1422163439871479810,franz kafka,Fascistic,
1422163569005801476,franz kafka,"@m7mdkurd I think Kafka wrote a story something like this.  If it weren't all so disgustingly violent/painful, the absurdity could almost make one laugh, as did the audience at this talk by Ilan Pappe when he tells of early Zionists' diaries: https://t.co/YeUmkoTjzs",
1422163741043535872,franz kafka,"Some job applications make me want to have hair-plugs implanted, then tear out the new, fake hair I've just put in.  They're like the love child of Kafka and Samuel Beckett.  #annoying",
1422163885281447941,franz kafka,@AmericanAir classy group,
1422164177330872330,franz kafka,Good Customer Service no longer exists with airlines. They’re now mostly government funded,
1422164270012190729,franz kafka,"@BeanMatcha AHHHHHHH KAFKA AND HIS KIDS BEA THEY LOOK SO, SO GOOD I LOVE THEM",
1422164697462284288,franz kafka,That’s horrible!! @AmericanAir,
1422164735231922181,franz kafka,This is the new normal.  I’ve gone on two trips lately and heard this story at the airport often.,
1422165725381201924,franz kafka,"OP: i read kafka on the beach, but the ending.. its just.. its just.. wow i cried so much Jaebeom: me too😭  BB😭😭😭😭",
1422166140697055238,apache kafka,The @SumoLogic Kafka app supports the collection of log and metrics telemetry data from @apachekafka clusters running in multiple hybrid environments. See how it works. https://t.co/EtgxIoQ4iZ,
1422166157235167242,franz kafka,Man I love kafka and I hate that he has no choice cuz smth about the first div is sus,
1422166809835360264,franz kafka,As long as you WILLINGLY get on a plane.. don't complain. There are other methods of travel. May take longer but you get to be in charge of the rules. I am tired of airline passengers complaining about poor service yet willing subjecting themselves to it.,
1422167032003444742,franz kafka,The mindset of zionists.. disgustingly laughable  #FreePalestine #SaveSheikhJarrah,
1422167104900538370,franz kafka,$USD starting the week with some balance. $DXY  support 91.82-91.93  resistance 92.19-92.26 https://t.co/cW8d3l4iia,
1422167685912092674,franz kafka,Anyway time to learn Kafka,
1422167796037951494,franz kafka,@mormegil69 @markglasgowSTFC @FugitVita @CraigMurrayOrg ...and he still hasn't been told which piece of his writing angered the judge  We need to re-read Kafka,
1422168371106177026,franz kafka,trans:  [💬]: I read Kafka On The Shore and the ending was just... just.. wow.....I cried a lot while reading it too ㅠㅠㅠㅠ [🌊]: me too ㅠ  #JAYB #H1GHRMUSICQnA,
1422168497019244550,franz kafka,210802 Twitter reply  Fan: I read Kafka on the Shore and the ending was just… I cried while reading it Jaebeom: me too ㅠ  #JAYB #제이비 @jaybnow____hr,
1422168837299056644,franz kafka,@seanmdav @AmericanAir Wow! This airline in the sky tortured this flyer!,
1422168872766038016,apache kafka,@davideberdin @F1GamesPlaystat @ScuderiaFerrari @Charles_Leclerc @PrometheusIO @grafana Interesting to know more if your project is open source ... I did this https://t.co/kbvWFD4uNl last year presenting to several conferences 😎,
1422168910460166148,apache kafka,Hello everyone!  We are hiring Senior Java Developers for one of our international clients. Share it with a friend who might be interested or apply yourself. Have a great day!  Apply on Naukri:  https://t.co/SDUEyUq0nX  Apply on LinkedIn:  https://t.co/D9FfIuBCa8,
1422168933336027137,franz kafka,@rdbarrowauthor In the past I’ve had a Kafka and an Eedipuss. 🙂,
1422171793457037315,franz kafka,"Said it before, I’ll say it again. Only the WORST people are flying right now...",
1422171881482883072,franz kafka,"The book haul from the recent @PrincetonUPress Summer Sale! Besides the excellent scholarship of each book (I’m esp. looking forward to diving into THE HUNGARIANS), I’d love to call attention to the beautiful quality of these books! #Kafka https://t.co/cnqP16VEBl",
1422172836450476039,franz kafka,What ever happened to #CustomerService — oh it must have gotten lost with all of the #CommonSense,
1422172950027915264,franz kafka,Is this a sign to reread kafka?,
1422173233558794242,franz kafka,@TVsCarlKinsella You uncultured swine! It’s clearly Faux-Kafka.,
1422173254865854467,apache kafka,"Literally built from scratch. IONOS Cloud allows you to use cloud resources the most granular way, core by #core and GByte by GByte - and if you're on it, take advantage of our graphical Data Center Designer #DCD with built-in plausibility check. A #cloud with just superior #UX.",
1422173948490436608,franz kafka,"American and US don’t just hate human beings, they loathe them. From the CEO to the janitors… they are trained to treat their customers like a piece of dog shit.",
1422174018673815559,franz kafka,Kafka.... without a doubt...,
1422174089360379906,apache kafka,"@gunnarmorling The need for state store is just one thing. Making any assumptions about the input data on the broker side (other than “just a bunch of bytes”) is another. This may probably be better suited for Kafka Streams, but still feels quite app-specific to me…",
1422175003538300928,apache kafka,"@mikemybytes I don't think Kafka Streams is the right tool for the job, it's too ""late"" then already. Those assumptions you're referring to could be a simple as the previous offset for a given key. If there was a broker-side interceptor API, one could implement as sort of a plug-in.",
1422175559577047049,franz kafka,WAIT A DAHM MINUTE LIM JAEBEOM I'M ALSO READING THE SAME BOOK 😭😭😭😭😭😭,
1422176120942780421,franz kafka,First time shame on them.,
1422176468310761475,franz kafka,"Nothing better happen to ichikawa but if it does it better be in front of kafka so he can go unhinged on the kaiju….kafka, the best 30yo shounen protag who openly cares a great deal",
1422179938224967688,apache kafka,Did you know that @microcksio added other bindings beside Kafka? Check this new video on how to work with @AsyncAPISpec and #websockets,
1422179952917688327,franz kafka,First world problem.   They are a business not your mother.  It's your responsibility to be prepared for these eventualities.   They don't control the weather or mechanical issues.   Stop being a whiney pussy.,
1422180400697335817,apache kafka,"In the @CrowdStrike blog, learn how we improved scale and reliability by sharding Kafka → https://t.co/g0sqiDL2S5 #cybersecurity #Falcon #CrowdStrike https://t.co/2MMgdANKlU",
1422181643335446533,apache kafka,"With #RedHat Integration, developers can now write #cloudnative services that can subscribe to @ApacheKafka events and execute #integration logic. Learn more: https://t.co/wq2emL99Bs #KafkaSummit",
1422183115297017866,franz kafka,"The only mcs I actually really like are deku, senku, shiki, boruto and kafka lol",
1422183372584013834,franz kafka,@Cernovich Musil - man w/out qualities. Borges - the labyrinth. Kafka -the trial. Camus -the stranger. Dostoevsky- brothers Karamazov. Babel - the red cavalry. Solzhenitsyn- 1 day…Krishnamurti. Hesse-Der steppenwolf. Checkov short stories,
1422183739900243971,apache kafka,@davidfoxio Learning Apache Kafka to build a real-time event-driven application,
1422185443865530369,apache kafka,"From IoT to big data analytics, how can #ApacheKafka accelerate event-driven healthcare? https://t.co/GvI4lDsRtF",
1422188083047436288,apache kafka,"Cars and Police, my first attempt of using the streaming database ksqlDB https://t.co/G1AiM0cmvy",
1422188238421254146,franz kafka,"There is no bigger bureaucracy Kafka talked about than in US, and conservatives talking about small government won't even think about cutting Senate out for example",
1422188931571924993,franz kafka,"Never fly @AmericanAir, they’re terrible.",
1422189653378191360,franz kafka,$BTC aiight so where we heading? https://t.co/1F62zVqlfI,
1422190294733295617,franz kafka,@M0rn1ng_5tar Yeah that is a possibility of course but i like to try and find EMAs that are also confluent with major support.  And honestly i almost only look at the 20/50EMA nowadays,
1422191307393363974,franz kafka,"I have found reading to be a source of happiness. Here are some books I've read so far this year:  1Q84 / Murakami Kafka on the Shore / Murakami 50 years of Urban Planning in Singapore How to get rich / Felix Dennis  [OTW, pls be good] Platform Scale / Sangeet Paul Choudary",
1422191940125302785,franz kafka,the fact that Kafka Luise by Von Wegen Lisbeth isnt on spotify is a personal attack against me,
1422192234670272516,franz kafka,"@JSA_ENG My friend doesn't recommend 1Q84 or any of his other books that he read/tried reading, just Kafka.  Yeah again my friend very explicitly mentioned that all the women he writes are ass",
1422192849836298240,franz kafka,"@derekm00r3 Yeah, this sounds perfect! That's exactly what I'd want to have for Kafka, too :)",
1422193264745091079,franz kafka,//kaiju no.8  Kay but i love how at first meeting youd think that ichikawa’s the silent edgy but as u get to see more of him and kafka youll see that that’s clearly not the case and i love it,
1422194266185555970,franz kafka,I AM CRYING,
1422194904164339717,franz kafka,"So glad I'm retired after so many years of business travel, at home watching Airline Industry fall apart.",
1422195261229645825,franz kafka,Sat on tarmac for nearly 3 hours last night. Never got our checked bag.  Now can’t get a hold of anyone that can help us find it. @DFWAirport @AmericanAir @NBCDFW,
1422195313914245130,franz kafka,I'm a bit interested in Kafka's other works 👀,
1422195493879361538,franz kafka,They are the worst @AmericanAir. Pre COVID stranded us in philly on our once in lifetime trip to Italy. Lost a day and a half of a 10 day trip. You r right @seanmdav AA no help and no concern.,
1422195693847027720,franz kafka,"@JSA_ENG I mean idk, while that does sound sus, if the rest of the book is redeemable then i would be fine with it. Plus I would want to read the scene for myself to really judge it. I'm going to get to kafka eventually. I have two books to finish so it'll be a hot sec",
1422196382056607750,franz kafka,And so his friends were asking him why Kafka instead of Shakespeare or any Italian poets. Oo nga naman.   Then I remembered telling him how much I liked Letters to Milena.  I still think it’s a classic move. 🌹  Thank you not only for this but for shelter :’) https://t.co/ycSnQb0Uh1,
1422198089092198400,franz kafka,"@BeanMatcha Started reading recently, we love Kafka",
1422200490369159170,franz kafka,@benjaminwittes @SarahLongwell25  Why no love for Kafka in the #AFrenchVillage podcast? Cockroach trial was an homage to Metamorphosis with the cockroach representing the guy who didn’t do anything getting caught up in the bureaucracy.,
1422201590107320320,franz kafka,This is amazing,
1422201656981262341,franz kafka,"From @brainpickings “James Baldwin recounts how, as a child, he read his way out of his own culturally-imposed narrative of possibility, which allowed him to go beyond what Kafka believed books could do for us — serve as “the axe for the frozen sea inside us” born #OTD 1924 https://t.co/E2AbGIPOB1",
1422202683662929921,franz kafka,"“i was written by a man” “i was written by a woman”   bro, i was written by Kafka",
1422203256126705665,franz kafka,"@FrancKafkaa @kingrachelgreen nonoo sta fal ty kafka enjoy your life ,,, 9 billion people on this motherfucking planet dhe mendoj qe for everybody is somebody out there and im sure it's not  this girl who does not VALUE you",
1422203691856056327,franz kafka,"kafka on the shore's book cover is making so much sense now, i think",
1422204291373273088,apache kafka,The Secret To A #DataScientist’s Success Goes Beyond Technical Expertise https://t.co/mrWE1ZhxDN #DataScience #BigData #cassandra #kafka #Hadoop #spark #MachineLearning #Deeplearning #ArtificialIntelligence #NLP #NoSQL #IoT #Tensorflow #Serverless #Kubernetes #GlobalAI #AutoML #R,
1422204826809683973,franz kafka,@zoescaman Wow amazing! Beautifully set to one of Max Richter’s Kafka pieces (I think),
1422205586477920262,apache kafka,"Nice tutorial here for getting Kafka and serverless playing nicely together. I've been a huge serverless fan in the past and really enjoying doing the event-driven data end of the stack at @aiven_io (which this tutorial also uses, makes me very happy and it's a great read too)",
1422206208786763781,apache kafka,How to Use Kafka Connect to Create an Open Source Data Pipeline for Processing Real-Time Data | #AI #ML https://t.co/xZsFLk2GdJ,
1422207167030046720,franz kafka,People might figure out that we like Kafka.,
1422207224512925705,apache kafka,Not able to create twitterSourceConnector using Landoop/Fast-data-dev. Create button is disabled https://t.co/kjoFdOiAZQ #apachekafka #apachekafkaconnect #twitter #connector https://t.co/fajcvf0NAj,
1422207701560463362,franz kafka,They will be losing customers for LIFE.,
1422208152569884672,franz kafka,It's like Kafka meets Matthew Broderick meets photorealism.,
1422208549233602564,franz kafka,“Memories warm you up on the inside. But they also tear you apart.” - Haruki #Murakami (Kafka On The Shore) https://t.co/UQm8AJAK31,
1422210591926624259,franz kafka,"Kafka’s diary entry for August 2, 1914:  “Germany has declared war on Russia. Went swimming in the afternoon.”",
1422210870948646918,franz kafka,"Cronenberg meets Kafka Check out the trailer for Mosquito State, heading to @Shudder_UK on August 26th https://t.co/9wfjnRfPRB https://t.co/TIWhJB6gtz",
1422211140336107522,franz kafka,@RJMcClelland My job hunting when I returned 4 years ago was from Kafka. A head hunter told me no London company would talk to me because they didn’t like Toronto. I sent out 400 resumes & got 2 calls. Canada Life said I was too old for a 6 month contract.,
1422211847609069570,apache kafka,"Would you like FaaS with that? A thoughtful and thorough tutorial on how to wire up an event-driven Kafka topic to invoke a serverless function and process the event data (using Aiven for Apache Kafka and OpenFaas, nice combo). /ht @alexellisuk   https://t.co/l87NSDxMuI",
1422212739452260355,apache kafka,What does tech intensity mean for your #StreamingData? Here's how to apply #DataOps principles to your #ApacheKafka https://t.co/xK5SiRDg8R,
1422212745475334152,franz kafka,Check out this week's contest from MBA Convention Vendor Confluent Strategies!  Click here to play their contest this week: https://t.co/lMT8AXwMdo https://t.co/kZdyxQGF0g,
1422212757038972932,franz kafka,Here is the truth some don't want to hear about vaccines. It's a Kafka trap. Much like if you say you're not racist proves you're racist. We would be going back into lockdowns even if there was 100% vaccination.,
1422212872969539585,apache kafka,"I have a team of 5 looking, essentially an acquihire All very experienced Software Engineers, including Tech Lead/Mgr Experts on distributed architectures Event-driven Back End Kotlin + Kafka Micro services Domain-driven design Mobbing on designs, archite…https://t.co/0kbRL82eex",
1422212927415885825,franz kafka,Is this just Kafka-esque incompetence & indifference or is there a political edge because of his effective visibility as a journalist?,
1422214024939261952,apache kafka,"The Enterprise is Made of Events, Not Things https://t.co/4XkzkI4IBy @apachekafka @confluentinc",
1422214652302446592,franz kafka,@BlackWidowJola Kafka here waddup. Also basically just a giant cockroach if I think about it.,
1422214876848611331,franz kafka,"UPDATE: @AmericanAir just cancelled me again, and still won’t give me my checked bag so I can just drive 800 miles home instead.",
1422215557030584326,franz kafka,@shaniapintoh @polarrfanaccs they are parts lmaoo (it is one book only haha) let me know if you enjoy it!!! (also read kafka on the shore!!!),
1422216100226469894,franz kafka,i made a kafka one too =3 sadly no horns https://t.co/I0MPEZMIzd,
1422217125570256901,franz kafka,REMINDER:  It’s Kafka’s world.  You’re just living in it.,
1422218769045225473,franz kafka,Because .@AmericanAir is now serving illegal aliens and the behest of the federal government and has joined democrats in ignoring the needs of americans,
1422219056434851850,franz kafka,They know who you are...,
1422219130615173120,franz kafka,"Wow. Pretty despicable @AmericanAir signed, Platinum Pro Flyer.",
1422219402171326471,franz kafka,"Kafka would be proud, or in a panic attack, whichever https://t.co/F9IpFE9wKP",
1422219801016033286,apache kafka,"Coincidentally found some #Kafka #topics with replication factor 2, insycho replicas 2, ack all, will the application using these topics get problem?",
1422219973594861568,franz kafka,"I drive past the @AmericanAir hub in my own town to fly @SouthwestAir, 3 hours away. Can’t stand AA.",
1422220438176890883,franz kafka,"@AmericanAir ... I shall NEVER EVER sit in one of your janky, tacky ✈️ again!!! I will walk 500 miles, drive ALONE 1500+ miles, sail on the #Titanic, walk on the #MohaveDesert barefoot! #Unprofessional #Rude #NoExcuse #AmericanAirlines 🤨🙋🏻‍♀️🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨",
1422221260440940547,apache kafka,"I didn't know about this project #Argo Dataflow, is a platform for executing large parallel data-processing pipelines using #Kafka, #NATS Streaming, or HTTP services. Take a look at this project https://t.co/8Kpx4l6my7 https://t.co/DwT0Aj4BHy",
1422221369803169794,franz kafka,"@seanmdav @AmericanAir You know, the use of the term Kafka-esque isn’t supposed to cover normal minor inconveniences",
1422221488782942210,apache kafka,"@tmrocha89 @KafkaConnect @ksqlDB There're no correctness differences (with respect to surviving a fault). But if you run a dedicated Connect cluster you can more carefully tune its performance. It's a little easier to do that since it's isolated. Not everyone needs to, though. 🤷‍♂️",
1422221923237441543,franz kafka,"Roberta Calasso, a Renaissance man of letters and a Florentine by birth, was a polymath as an author and publisher (Kafka, Verdic philosophy, Greek mythology) who found a wide international readership. He has died at 80. https://t.co/rW5pIWEifp",
1422222071073951746,franz kafka,And in 40 years his eyes and nose will be stuck backward due to rust haha,
1422222371881054215,apache kafka,@gunnarmorling This is part of why WePay built waltz:  https://t.co/mqFotXGhOl  It supports optimistic locking as you describe.  KAFKA-2260 also discusses this (https://t.co/tbWFqYlt4m).,
1422222549081939970,apache kafka,@gunnarmorling Here's the comment that outlines locking specifically:  https://t.co/v6rHNmjs0y,
1422223165661622281,apache kafka,"#Anaconda’s 2021 State of #DataScience Report Highlights Support for Open Source, Impacts from COVID-19 https://t.co/bBNukECAiC #BigData #Cassandra #Kafka #Hadoop #spark #MachineLearning #Deeplearning #ArtificialIntelligence #NLP #NoSQL #IoT #TensorFlow #Serverless #Kubernetes #R",
1422223265171443722,franz kafka,Thanks for sharing don't hear about it but now let's start an investigation.,
1422223914663432199,franz kafka,❤ our RV,
1422224274878697477,apache kafka,Perhaps the most satisfying part of engineering leadership: When a strong engineer that you mentored becomes such a great leader that multiple people mention that they want to join their team. Seeing great people become even better is the best. Happened to me twice at Confluent.,
1422224414922272774,franz kafka,"At a time when I felt baffled and buffeted by publishing trends, Calasso's The Marriage of Cadmus and Harmony taught me so much about the purpose and predicament of literature. May his memory be a blessing.",
1422224433960398853,apache kafka,"@criccomini Yeah, liked a lot what I saw when reading the initial Waltz article 👍. Would love to see something like that in Kafka, too. Is there any info on how optimistic locking is implemented in Waltz? Does it need to do some log scanning to find the latest revision of a key?",
1422224965450014728,franz kafka,@creachor It’s so good !! I rlly like kafka,
1422225103119470607,franz kafka,I totally forgot I was reading this 😵‍💫 time to continue I guess,
1422225238922874883,franz kafka,"His name was Roberto, not Roberta.  I saw the ""World"" account made this horrible mistake before, but shouldn't the Book Review's Twitter at least get this right? https://t.co/ZceSMqHNIB",
1422226005146603526,apache kafka,@MichaelDrogalis @KafkaConnect @ksqlDB Thanks Michael 🍻,
1422226394659098627,apache kafka,"@criccomini @CodeRemix Thinking about it, it'd also be nice if Kafka provided the right extension points allowing to implement such functionality externally. https://t.co/Zy384Chq6D",
1422226868820918282,franz kafka,@waIdgeist rumor has it they got me b4 i could finish that sentence rip kafka fought the good fight,
1422227157623791616,franz kafka,"@gunnarmorling @CodeRemix Ya. PostgreSQL got this REALLY right. Need the interfaces. Historically, Kafka community has been very opposed to making brokers thick, though.",
1422227804461035521,franz kafka,"@SreejithSugunan Except writing, all other forms of labour produced unhappiness in Kafka. Writing was an unhappy prospect too, but it was at least cathartic. Best of all, however, was doing nothing. The bed was a place for dreaming. Reality was terrifying, for Kafka.",
1422228557246435330,franz kafka,"@seanmdav @AmericanAir You’re getting an early taste of the type of incarceration on the way. Rather than paying guards and building prisons, work camps, and the like, we will be eternally inconvenienced by faceless bureaucrats and flunkies. Airports will be littered with the starving. Kafka as policy.",
1422228758027771907,apache kafka,IoT/TimeSeries Event Processing using AWS Serverless Services & Managed Kafka Streaming @MatheshPrasanth https://t.co/ceLyj5fp41  #DataScience #AWS,
1422229669928177664,franz kafka,"XF is always a Kafka hi  It's a negentropic, iterative, and open source medicine?",
1422230150503190531,apache kafka,"I was able to test the streaming sigma rules with this demo code https://t.co/5ugvcmp7SJ Everything seems to be working perfectly, I wonder how much this can scale. @KaiWaehner",
1422230715073183751,apache kafka,Turning #BigData into better #data with #MLOps https://t.co/qgh6ggkEic #DataScience #Cassandra #kafka #Hadoop #spark #NLP #NoSQL #IoT #Machinelearning #Deeplearning #ArtificialIntelligence #Tensorflow #Serverless #Kubernetes #GlobalAI #R #Python #DataMining #DataBase #AutoML,
1422231080858394624,franz kafka,"“Silence, I discover, is something you can actually hear.” ― Haruki Murakami, Kafka on the Shore",
1422231456047194116,apache kafka,#100DaysOfCode  Day 74-75(today): Feels great to see I'm 3/4th done. I spent day 74 mainly reading medium articles and prepping for today. Today was my first day at work and I spent most of it working on setting up the laptop for work. Then I started learning about kafka,
1422231731898404866,franz kafka,"@Brelston Do you remember how Ravencroft was also in The Amazing Spider-Man 2, and they made Dr. Kafka a man? That was weird.",
1422233819080429569,apache kafka,"@rmoff Ok I ran it for 12 epochs and got this gem.   ""Flink Trends to Flink, Event Data Edge Cracks, ApaceSt Pizza Kafka""",
1422234069358850054,franz kafka,"@ZubyMusic Here is the truth some don't want to hear about vaccines. It's a Kafka trap. We would be going back into lockdowns even if there was 100% vaccination. Here's the truth. There is evidence of ""breakthrough cases"" of Covid. The media would report this 1 of 2 ways.",
1422234298808143883,franz kafka,"@lwtjbh yes so many so many: kafka on the shore, this savage song, the secret history, homegoing, notes of a native son, the bell jar, the kite runner, beloved",
1422234498939375618,apache kafka,"New post:  ""Interesting Stuff - Week 31, 2021"". Kafka & performance in the cloud, Azure Data Explorer & Apache Spark, Apache Pinot, and other interesting topics. https://t.co/tBdpyn9LAA #apachekafka #kafka #azuredataexplorer #bigdata #MVPBuzz  @AzDataExplorer @apachepinot https://t.co/7OxXVkRExC",
1422234741764509698,franz kafka,Mfs watch anime wants and all of a sudden want to become a girl  Like bro after you're done fondling yourself for the first time your life will turn into a Kafka-esque nightmare https://t.co/BEOuSZSNot,
1422234746558504962,franz kafka,@BlackWidowJola it's gotta be Kafka i think,
1422237753551429638,franz kafka,"Just finished Kafka's ""Hunger Artist"", it's quite a read",
1422237954278182912,franz kafka,"“A book is written when there is something specific that has to be discovered.”   “The writer doesn’t know what it is, nor where it is, but knows it has to be found. The hunt then begins. The writing begins.”",
1422238208990056448,franz kafka,#RVLife is next.,
1422239452525645828,franz kafka,To the guys with that issue I do have some advice:  Lift the dysphoria away,
1422239479503499275,franz kafka,Too true.,
1422239781040230403,franz kafka,This checks out,
1422240005322326021,apache kafka,"@gunnarmorling Oh, you stumbled over the one concept I was SO irritated not to find, when switching back from c#/.net + Greg Youngs Eventstore (https://t.co/tIFfSBBvaE) to the java/kafka world. Loved @koenighotze s Talk about event sourcing at JavaLand 2019. See here: https://t.co/FDemLWdLzk",
1422240821160648704,franz kafka,I WAS LIKE “ omg Kafka listens to Radiohead” THEB THE NEXT SENTENCE?? It’s weird how he thinks of his sister whenever he likes a girl like wtf 😭 https://t.co/Ng8EOL4bay,
1422242044232228864,apache kafka,@confluentinc any timeline when the (https://t.co/TZ8yedT21i) project will be generally available with more features and documentation?,
1422243432815341569,franz kafka,“i was written by a woman” “i was written by a man” i was written by kafka. i woke up this morning as a giant fucking bug someone please help me please-,
1422243620980027393,franz kafka,And this tweet comes to me right at the time when I describe about memories.   Twitter is the great equipment of the flow.,
1422243807085670401,franz kafka,Check out this week's contest from MBA Convention Vendor Confluent Strategies!  Click here to play their contest this week: https://t.co/ZrRp5FsrQC https://t.co/jhHHD3QTDu,
1422244299937361922,apache kafka,"@Antonlovesdnb @sigma_hq Yep, 100%🔥 Preprocess any log with threat inte via Kafka KSQLDB and ship to your SIEM of choice.  Processing at the pipeline is the way.",
1422244303057809412,apache kafka,How Confluent Ensures Data Integrity for 8 Trillion Kafka Messages Per Day - https://t.co/0TiIJZ3ejT  #kafka #dataops,
1422244409219944464,franz kafka,"Full banner results: -5 Dusks -1 Nian -1 Bagpipe -Probably 15+ M.Nothing -Chiave, Flint, Kafka, Ayer, Asbestos, Beeswax, Sora, Reed and Beanstalk as non 6* new ops And some dupe 5* I forgot who",
1422244778398261264,franz kafka,"Okay with the new Venom trailer showing Ravencroft there is hope that we may get a good live-action, Ashley Kafka.   The Amazing Spider-Man 2 made an empathetic badass female doctor and turned her into a generic evil German white guy scientist. https://t.co/x2YiSuLDD8",
1422245754383523843,franz kafka,@andyhadfield @MTNza Kafka would be proud. And depressed.,
1422247355647205387,apache kafka,"@kirillinoz Depends on the project, for basic web projects PHP is enough (Laravel + MariaDB + CPanel). For big projects, Kubernetes + Java/Scala/Python/Rust (without using any frameworks) + PostgreSQL + Kafka (if needed)",
1422247358339952650,franz kafka,"@rebirthofcore I feel like Kafka may know, let me go get the ouija board",
1422247997996519427,franz kafka,@nytimes See also:  https://t.co/zSjSb153hg,
1422248888782790658,franz kafka,Here Kafka wrote from Prague to his beloved employee of a phonograph manufacturer by the illusion.,
1422249174087741442,franz kafka,What is happening to the US Airlines???,
1422249568771756035,franz kafka,Ok.  Real question.  Could… we… talk to Kafka?,
1422250296684781568,franz kafka,May or may not have gotten a Kafka drawing tattoo last night :),
1422250419523309573,franz kafka,@rebirthofcore I wanna give Kafka a hug ala that van Gogh episode of Dr Who. Can we do that?,
1422251388697026562,franz kafka,"Lunes 2, 12:42",
1422251599846535168,apache kafka,Event-driven Architecture with #SpringFramework has evolved with👇 🟢 #SpringCloud - integrate messaging systems like #Kafka using Streams 🟢 #SpringCloud Functions - for #Serverless & Lambdas 🟢 Spring Cloud Data Flow - Data pipeline for #CloudNative  https://t.co/Y3WNFGHyEu https://t.co/kIsiqbzp53,
1422252166820073479,franz kafka,"“Memories warm you up from the inside. But they also tear you apart.”  ― Haruki Murakami, Kafka on the Shore #memory https://t.co/ppf5H5nTDb",
1422252548023595013,franz kafka,@PathofTriumphs Parents  as creator can shape you as well as deform you.  Here in this insightful video Kafka sees his parents in different perspective. https://t.co/XkuAWVEt2V,
1422252764504072198,apache kafka,Have you seen detailed content like this from a company account?  RapidAPI is everywhere 🦑🐙,
